Pre-Match PPG (Home),Pre-Match PPG (Away),home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_fouls,away_team_fouls,home_team_possession,team_a_xg,team_b_xg,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,result
1.86,1.29,6,7,1,0,1,0,8,20,3,11,11,15,53,1.09,2.43,2.35,3.75,2.7,2.0
0.71,0.86,12,3,5,0,1,0,19,12,11,7,17,13,57,2.37,1.48,2.8,3.3,2.45,1.0
1.57,1.21,11,3,1,1,3,1,17,10,11,6,13,18,55,2.17,1.31,4.95,3.7,1.69,1.0
1.43,0.86,9,4,1,0,0,0,8,10,4,8,12,17,72,1.14,1.37,2.6,3.35,2.6,2.0
1.43,1.07,7,12,3,0,0,0,20,11,9,3,15,12,42,2.26,1.38,2.35,3.35,2.95,0.0
1.71,0.86,8,1,1,0,0,0,9,11,4,2,15,15,47,1.21,1.07,2.3,3.4,2.95,1.0
1.71,1.43,7,2,0,0,1,1,17,5,7,4,9,12,61,1.87,0.77,2.0,3.45,3.6,0.0
1.21,2.07,3,2,3,0,4,0,15,15,7,3,25,21,32,1.55,1.54,6.5,4.5,1.44,0.0
2.0,0.8,15,4,1,0,3,0,21,8,13,5,14,11,67,3.11,1.07,1.36,5.15,7.75,2.0
0.73,1.07,6,6,3,0,2,0,16,11,6,3,18,19,41,1.8,1.23,1.67,3.9,4.75,0.0
1.2,1.33,7,10,2,0,2,0,14,12,6,6,10,13,32,1.63,1.71,2.55,3.45,2.6,0.0
1.67,1.47,7,3,2,0,4,0,20,8,11,4,14,20,54,2.54,1.11,2.65,3.5,2.5,0.0
0.8,1.0,5,6,2,0,4,0,15,8,8,3,17,16,41,1.84,0.93,1.8,3.45,4.6,0.0
2.13,1.87,9,3,2,0,2,0,7,8,4,5,14,17,43,1.14,1.09,2.55,3.2,2.75,0.0
1.27,0.87,2,2,2,0,2,0,12,11,5,6,17,18,41,1.42,1.46,2.25,3.35,3.1,0.0
2.0,1.47,6,6,1,0,0,0,13,13,6,6,12,12,52,1.61,1.53,1.83,3.9,3.75,0.0
0.73,1.27,5,1,5,0,4,1,12,9,8,5,16,19,44,1.6,1.21,2.4,3.5,2.75,1.0
1.33,1.4,5,2,5,0,3,0,15,10,7,5,11,13,39,1.78,1.22,3.8,4.05,1.8,0.0
1.33,1.33,5,5,2,0,3,0,7,10,6,7,15,17,41,1.2,1.49,2.2,3.45,3.15,0.0
1.67,1.0,5,5,0,0,2,0,13,10,4,7,7,14,71,1.57,1.37,1.83,3.55,4.3,2.0
1.73,1.0,2,10,2,0,3,0,14,17,9,9,10,8,47,1.75,2.21,2.7,3.4,2.5,0.0
1.8,0.87,10,2,1,0,4,0,17,10,11,6,9,11,68,2.2,1.34,2.2,3.45,3.15,2.0
1.73,0.87,9,3,2,0,1,0,24,9,6,6,16,13,59,2.65,1.13,1.69,4.15,4.4,2.0
1.53,0.93,4,1,3,1,1,0,12,12,5,6,18,12,53,1.45,1.43,2.0,3.5,3.55,2.0
1.67,1.2,1,6,1,0,1,0,8,18,4,9,14,16,45,0.95,2.31,4.35,3.45,1.83,0.0
1.53,1.93,1,11,1,0,0,0,3,17,0,10,10,5,38,0.38,2.13,5.3,3.78,1.7,2.0
1.88,1.38,6,6,5,1,2,0,16,18,8,8,16,18,53,1.95,2.1,1.43,4.9,6.05,2.0
1.63,1.0,6,2,1,0,0,0,11,3,6,0,19,20,54,1.7,0.47,1.51,4.65,5.3,0.0
0.75,1.38,7,5,2,0,2,0,17,22,10,9,15,12,44,2.05,2.44,2.65,3.55,2.45,2.0
2.19,0.94,3,5,1,0,1,0,10,9,8,2,24,16,53,1.48,0.96,1.62,4.0,5.2,0.0
0.88,0.94,3,5,2,0,3,0,9,10,5,0,16,13,39,1.24,0.93,1.5,4.2,6.35,0.0
1.31,1.25,1,6,0,0,2,0,13,5,3,4,16,7,36,1.4,0.83,2.1,3.35,3.5,2.0
1.75,0.81,8,4,0,0,1,0,12,9,4,5,17,8,49,1.43,1.19,2.25,3.45,3.0,1.0
1.38,0.94,2,8,2,0,1,0,8,10,3,4,13,13,65,1.02,1.23,2.41,3.45,2.99,1.0
2.06,1.75,5,9,1,0,4,0,19,10,12,5,14,20,43,2.35,1.4,2.2,3.55,3.05,0.0
1.56,1.0,12,4,0,0,2,0,20,9,9,5,6,11,48,2.38,1.2,1.45,4.65,6.15,0.0
1.44,1.25,8,6,1,0,1,0,15,13,7,2,10,14,46,1.69,1.45,2.25,3.75,2.8,0.0
1.44,1.0,7,6,3,0,2,0,10,10,4,6,12,18,59,1.33,1.37,2.6,3.5,2.55,1.0
1.81,1.13,2,7,3,1,3,0,9,20,3,9,18,24,45,0.96,2.42,4.6,4.4,1.62,1.0
1.75,1.06,2,0,2,0,1,0,8,14,5,8,13,15,65,1.23,1.62,1.95,3.7,3.6,0.0
1.69,1.13,5,9,1,1,2,0,15,14,11,6,15,10,58,1.95,1.76,3.75,4.0,1.83,0.0
1.44,1.31,8,11,0,0,0,0,12,18,6,6,12,14,53,1.5,2.02,6.1,4.95,1.43,0.0
1.44,1.25,3,3,5,0,2,1,19,8,6,3,17,19,53,1.95,1.03,2.35,3.5,2.85,0.0
0.94,2.0,4,2,2,0,2,0,11,15,5,6,10,7,34,1.35,1.65,3.4,4.0,1.91,1.0
0.0,0.0,4,3,5,1,2,1,13,6,8,3,14,15,64,1.73,0.81,1.65,4.0,5.0,0.0
0.0,0.0,12,1,2,0,2,0,15,6,4,3,16,9,63,1.69,0.79,2.7,3.25,2.6,2.0
0.0,0.0,5,7,0,0,4,0,19,10,4,4,4,22,69,1.97,1.12,1.9,3.6,3.75,1.0
0.0,0.0,6,6,1,1,1,0,7,11,3,7,13,14,42,0.98,1.43,2.4,3.25,2.9,2.0
0.0,0.0,7,2,2,0,4,0,17,10,8,5,11,16,66,2.25,1.12,1.57,3.75,6.0,1.0
0.0,0.0,5,3,2,0,2,0,18,8,7,5,15,10,38,2.0,1.24,2.2,3.4,3.2,0.0
0.0,0.0,9,2,1,0,4,0,18,11,8,8,11,17,62,2.16,1.43,2.25,3.3,3.2,2.0
0.0,0.0,5,4,2,0,2,0,12,10,5,5,12,17,54,1.5,1.25,2.4,3.25,2.9,2.0
0.0,0.0,8,0,2,0,2,0,12,5,6,4,9,15,66,1.68,0.82,1.95,3.6,3.6,1.0
0.0,0.0,4,5,3,0,2,0,17,10,9,7,7,16,52,2.1,1.39,2.77,3.48,2.43,1.0
0.0,0.0,5,2,4,0,1,0,12,12,5,4,16,9,65,1.53,1.24,2.19,3.33,3.28,2.0
0.0,0.0,7,1,0,0,1,0,15,6,6,6,9,19,60,1.85,0.94,2.13,3.43,3.35,2.0
0.0,0.0,4,6,1,0,3,0,11,14,7,6,9,15,29,1.46,1.61,2.09,3.47,3.4,0.0
0.0,0.0,8,1,1,0,2,0,19,9,7,8,11,13,68,2.12,1.29,2.25,3.55,2.99,1.0
0.0,0.0,3,10,0,0,1,0,10,19,6,11,8,13,33,1.36,2.52,2.71,3.43,2.5,1.0
0.0,0.0,4,15,0,0,1,0,11,12,6,3,9,16,28,1.3,1.73,2.84,3.67,2.3,0.0
0.0,0.0,1,5,4,0,5,0,10,18,7,8,15,20,50,1.32,2.18,2.5,3.32,2.78,0.0
0.0,0.0,4,3,1,0,1,0,5,12,0,9,13,8,50,0.68,1.62,3.03,3.22,2.39,2.0
1.0,0.0,14,0,1,0,1,0,12,6,7,0,8,17,60,1.75,0.61,1.5,4.0,7.0,0.0
0.0,3.0,3,6,3,0,3,0,14,11,7,7,14,16,56,1.78,1.48,2.6,3.25,2.7,0.0
3.0,1.0,4,9,0,0,2,0,14,10,6,3,12,17,67,1.73,1.19,1.4,4.2,9.0,0.0
1.0,3.0,9,1,1,0,3,0,9,12,6,9,17,16,58,1.41,1.54,1.61,3.6,6.0,0.0
0.0,0.0,4,6,4,0,1,0,12,11,7,7,12,9,35,1.56,1.57,3.0,3.4,2.3,2.0
1.0,3.0,6,3,0,1,2,0,16,10,8,3,17,17,60,2.03,1.36,1.9,3.75,3.8,0.0
0.0,3.0,5,6,0,0,1,0,12,12,6,7,11,16,60,1.52,1.42,2.7,3.2,2.7,0.0
0.0,1.0,5,3,0,0,2,0,12,5,8,2,19,15,44,1.74,0.68,2.62,3.6,2.45,0.0
0.0,1.0,3,6,3,0,4,0,18,5,9,2,19,20,55,2.07,0.67,2.25,3.4,3.1,0.0
3.0,0.0,4,4,2,0,2,0,8,13,3,3,11,16,30,0.94,1.53,2.46,3.38,2.8,1.0
3.0,1.0,2,7,1,0,5,1,7,11,0,6,14,11,26,0.6,1.53,3.65,3.82,1.91,1.0
1.0,3.0,4,6,3,0,4,0,8,14,3,7,19,19,66,1.04,1.61,1.65,4.0,4.93,1.0
3.0,1.0,5,7,4,0,1,0,9,11,4,5,17,12,33,1.17,1.44,2.64,3.55,2.5,2.0
1.0,0.0,7,3,3,1,1,0,16,14,10,8,13,10,67,2.25,1.69,2.03,3.68,3.38,1.0
0.0,3.0,14,1,2,0,2,0,17,10,7,4,17,10,54,1.94,1.08,2.29,3.38,3.05,0.0
1.0,1.0,8,5,1,0,0,0,14,15,3,5,10,8,52,1.45,1.5,2.05,3.62,3.4,2.0
3.0,3.0,5,2,2,0,3,0,22,14,7,7,11,14,46,2.36,1.6,3.65,3.55,1.99,2.0
0.0,0.0,6,6,3,1,3,0,13,15,4,7,14,10,45,1.36,1.79,2.6,3.63,2.5,0.0
1.5,1.5,8,7,2,0,3,0,28,8,9,3,10,11,49,2.7,1.03,2.05,3.4,3.2,1.0
1.5,0.5,7,7,2,0,4,1,20,16,6,5,21,12,53,2.18,1.68,1.83,3.4,4.2,0.0
2.0,2.0,10,3,0,0,3,0,24,14,10,7,13,13,60,2.58,1.56,1.8,3.6,3.9,1.0
1.5,0.5,4,9,1,1,2,0,14,8,9,4,10,18,54,1.79,1.17,2.15,3.3,3.1,1.0
0.0,0.5,7,5,1,0,0,0,12,15,3,10,12,9,51,1.3,1.92,2.3,3.5,2.7,2.0
2.0,1.5,4,3,0,0,0,0,18,11,8,4,12,21,59,2.09,1.21,1.69,3.92,4.7,0.0
2.0,1.5,6,8,3,0,3,0,12,22,4,6,12,14,49,1.38,2.12,1.53,4.2,5.2,1.0
1.5,1.5,8,6,2,0,3,0,21,11,10,4,19,17,56,2.23,1.43,2.6,3.37,2.64,0.0
3.0,0.0,3,6,0,0,1,0,21,15,7,6,10,7,57,2.35,1.57,1.53,4.2,5.2,0.0
1.5,0.5,8,6,4,0,1,0,24,13,7,4,9,20,64,2.42,1.43,1.9,3.6,3.75,0.0
1.5,2.0,7,6,2,0,3,0,18,22,7,6,14,14,45,2.01,2.27,2.4,3.5,2.75,0.0
1.0,2.0,6,2,4,1,1,0,13,8,5,5,14,17,48,1.48,1.12,2.38,3.4,2.88,2.0
0.5,0.0,5,8,1,0,1,0,15,15,7,3,13,12,48,1.65,1.63,2.3,3.6,2.88,0.0
1.5,1.0,7,12,4,0,0,0,16,25,7,8,25,13,33,1.75,2.69,2.7,3.6,2.38,2.0
2.0,1.5,5,8,1,0,1,0,13,29,7,8,20,10,46,1.65,2.73,2.8,3.4,2.4,1.0
1.0,0.5,7,1,2,0,3,0,23,10,9,7,11,16,55,2.61,1.33,2.25,3.6,2.9,1.0
2.0,1.5,5,4,1,1,5,0,24,13,6,3,18,17,47,2.22,1.37,2.6,3.4,2.6,0.0
1.5,3.0,4,8,2,0,2,0,11,16,5,6,10,10,41,1.34,1.76,4.2,4.0,1.8,0.0
1.33,0.33,6,4,2,0,0,0,10,15,6,3,11,12,48,1.35,1.6,1.87,3.65,3.6,0.0
1.67,1.0,5,1,2,0,2,0,12,13,5,5,16,15,53,1.48,1.39,2.25,3.73,2.87,2.0
3.0,1.67,3,3,1,0,4,0,17,17,7,5,20,14,48,1.91,1.8,1.54,4.47,5.35,0.0
1.33,1.0,1,8,0,0,0,0,17,17,8,4,13,14,59,1.98,1.65,1.97,3.62,3.6,1.0
2.0,0.0,5,6,1,0,4,0,19,16,6,5,15,13,46,1.97,1.65,2.08,3.4,3.5,1.0
0.0,2.33,4,2,2,1,2,0,13,11,7,7,13,11,41,1.64,1.43,3.88,4.02,1.81,2.0
2.33,1.33,5,3,1,0,3,0,10,9,6,3,8,14,62,1.35,0.93,1.41,4.72,7.15,0.0
1.33,1.33,4,5,1,0,3,0,12,20,8,5,19,20,48,1.6,1.96,2.31,3.72,2.79,0.0
2.0,0.67,5,8,2,0,3,1,19,15,8,5,16,17,51,2.05,1.73,2.39,3.5,2.8,1.0
1.67,1.67,2,4,2,1,1,0,11,13,3,5,13,5,37,1.14,1.57,2.6,3.63,2.5,2.0
0.0,1.0,3,1,3,0,1,0,18,8,7,0,21,14,31,1.89,0.93,2.82,3.72,2.29,0.0
1.0,2.0,4,8,4,0,1,0,11,18,4,7,24,12,44,1.28,2.17,4.0,3.98,1.79,1.0
1.0,0.25,5,4,2,0,1,0,15,10,6,7,20,15,50,1.53,1.47,1.96,3.63,3.63,1.0
2.0,1.33,7,8,2,0,3,0,18,11,4,4,11,12,38,1.71,1.24,2.35,3.55,2.83,1.0
2.0,1.33,7,5,2,0,1,0,23,23,8,5,14,19,55,2.43,2.11,2.23,3.45,3.1,0.0
2.0,0.0,3,5,1,0,1,0,7,19,3,10,14,13,48,0.9,2.25,2.15,3.72,3.07,2.0
2.33,0.67,5,11,3,0,2,0,15,12,8,3,14,10,40,1.64,1.41,2.32,3.45,2.93,0.0
0.67,1.33,6,1,3,0,1,0,11,10,2,5,9,15,67,1.3,1.14,2.17,3.45,3.23,2.0
3.0,0.33,8,1,1,0,3,1,29,8,6,6,11,13,81,2.92,1.02,1.4,4.75,6.5,2.0
1.67,1.0,11,3,1,0,2,0,24,9,5,3,4,11,63,2.45,0.98,2.33,3.35,3.0,1.0
2.5,1.25,12,3,1,0,3,0,30,12,11,4,9,17,61,3.16,1.28,1.33,4.8,8.5,0.0
1.75,1.5,3,5,1,1,4,1,13,23,3,11,8,17,51,1.42,2.65,2.57,3.47,2.62,2.0
1.75,1.0,13,6,2,0,3,0,23,14,12,7,11,17,54,2.7,1.75,2.1,3.4,3.2,1.0
1.25,0.75,8,2,3,0,1,0,27,10,10,3,12,9,51,2.74,1.08,2.02,3.62,3.47,1.0
1.75,0.25,11,0,0,0,3,0,19,9,7,5,13,16,64,2.05,1.07,2.19,3.57,3.1,2.0
1.25,1.0,11,4,1,0,1,0,18,8,4,4,11,11,60,1.84,1.12,1.71,4.28,4.15,2.0
1.75,2.5,5,8,2,1,2,0,9,15,0,4,10,16,35,0.74,1.6,3.07,3.52,2.22,2.0
1.5,0.5,3,0,1,0,3,0,12,10,4,2,12,18,39,1.42,1.23,2.2,3.6,3.0,0.0
2.5,1.75,2,5,3,0,2,1,9,18,6,5,15,15,57,1.27,1.8,2.9,3.5,2.3,0.0
1.0,1.0,7,5,0,0,4,0,8,17,3,2,10,23,49,1.0,1.73,2.2,3.75,2.9,0.0
2.25,0.4,10,6,2,0,2,0,19,16,5,6,16,13,62,2.06,1.62,1.91,3.5,3.8,2.0
0.6,1.25,7,7,2,0,3,0,10,10,4,3,14,8,34,1.22,1.11,2.63,3.75,2.4,1.0
2.4,0.75,7,1,2,1,2,0,22,15,6,5,12,10,62,2.37,1.53,1.62,4.33,4.75,2.0
0.5,0.75,6,3,2,0,2,0,24,10,6,5,9,14,71,2.36,1.17,2.0,3.6,3.5,1.0
1.0,1.0,5,7,2,0,3,1,19,19,6,6,15,11,59,1.94,1.88,2.15,3.4,3.3,1.0
1.25,1.75,6,4,2,0,0,0,14,15,8,3,11,5,55,1.72,1.4,2.75,3.6,2.38,1.0
1.0,0.8,7,2,4,0,5,0,11,12,3,4,10,21,48,1.31,1.36,1.91,3.7,3.7,0.0
1.5,1.0,3,4,4,0,0,0,9,10,2,2,11,9,58,1.11,1.05,2.2,3.2,3.3,0.0
2.6,2.0,3,4,1,0,3,0,16,14,7,6,12,15,35,1.7,1.66,1.95,3.65,3.6,0.0
1.4,2.6,0,8,3,0,2,0,6,14,2,7,13,11,49,0.85,1.64,3.7,3.75,1.91,2.0
1.75,1.8,5,3,3,0,3,1,19,12,7,6,16,18,49,2.12,1.45,2.75,3.2,2.5,1.0
1.2,1.4,7,3,0,0,4,0,16,14,3,4,11,13,50,1.67,1.46,1.87,3.6,3.6,1.0
1.4,0.8,7,2,0,0,2,0,15,16,4,5,15,14,47,1.47,1.68,1.91,3.65,3.55,0.0
1.4,1.0,2,4,4,0,3,0,13,16,5,4,22,18,37,1.51,1.75,2.2,3.3,3.25,1.0
1.6,1.0,3,5,1,1,2,0,11,8,0,2,9,13,53,1.07,1.04,1.83,3.6,4.33,1.0
0.6,0.8,0,7,3,0,0,0,16,19,2,8,17,10,55,1.45,2.06,1.9,3.48,3.86,1.0
1.4,0.8,3,6,4,0,2,0,20,20,7,10,19,12,46,2.0,2.31,2.19,3.52,3.16,1.0
1.8,1.0,3,5,2,0,3,0,20,16,9,6,11,16,57,2.22,1.77,2.1,3.72,3.32,1.0
1.8,0.83,6,3,2,0,2,0,21,13,7,2,17,12,52,2.2,1.22,2.31,3.5,3.04,0.0
2.6,1.2,4,4,3,0,5,0,10,15,3,5,17,19,43,1.08,1.65,2.3,3.44,3.11,1.0
2.0,0.4,6,1,2,0,3,0,17,13,5,4,11,11,59,1.81,1.36,1.38,5.0,6.6,0.0
1.2,1.2,5,4,2,0,2,0,10,15,5,5,9,12,42,1.25,1.63,1.8,3.6,3.5,0.0
0.67,1.6,6,8,1,1,0,0,10,21,3,7,18,5,29,1.14,2.22,5.5,4.2,1.53,1.0
1.0,1.4,3,7,2,0,3,0,12,16,5,10,11,17,51,1.43,1.97,2.25,3.58,2.8,0.0
1.67,0.67,12,3,1,0,2,0,15,11,5,4,15,10,46,1.69,1.17,1.83,3.82,3.98,1.0
1.17,1.0,4,1,3,0,3,0,12,9,6,2,18,18,58,1.5,0.97,2.14,3.55,3.22,0.0
1.33,1.5,2,7,2,0,2,1,8,12,2,3,12,9,46,0.86,1.39,3.28,3.63,2.09,1.0
1.5,1.0,6,4,3,0,2,0,26,10,7,5,19,19,50,2.6,1.26,2.07,3.33,3.6,0.0
1.33,1.6,1,7,1,0,3,0,13,24,4,9,11,22,26,1.22,2.69,4.3,3.82,1.77,0.0
1.17,2.67,8,1,2,0,2,0,16,11,6,8,12,9,49,1.77,1.4,2.9,3.55,2.31,2.0
1.67,1.67,4,4,0,0,0,1,18,13,8,3,12,6,40,2.03,1.44,2.5,3.28,2.81,0.0
1.8,1.33,9,1,0,0,2,0,22,9,9,3,14,12,60,2.37,1.1,2.39,3.42,2.86,1.0
1.6,0.83,9,4,0,0,3,1,29,10,7,5,11,12,69,2.83,1.07,1.8,3.65,3.85,1.0
1.33,0.83,4,7,1,0,2,0,18,20,8,6,19,8,46,2.09,1.93,2.0,3.4,3.75,1.0
2.33,0.67,5,9,2,0,1,0,14,15,8,6,10,12,46,1.67,1.73,2.7,3.3,2.55,0.0
2.67,0.33,7,2,1,0,3,0,19,11,9,5,10,13,57,2.36,1.22,1.3,5.75,9.0,0.0
1.5,0.83,3,7,1,0,1,0,15,18,2,7,9,12,58,1.43,1.88,1.73,3.6,4.75,1.0
0.71,1.0,8,6,3,0,2,0,21,14,9,11,11,7,43,2.34,1.99,3.5,3.75,2.0,2.0
2.14,1.0,8,5,1,1,1,0,20,6,6,3,15,22,64,2.09,0.94,1.53,4.0,6.0,0.0
1.33,1.17,2,3,1,0,2,0,21,10,7,4,14,14,48,2.24,1.27,2.5,3.4,2.7,0.0
2.0,1.17,9,8,2,0,3,0,13,19,3,5,10,17,59,1.44,1.85,2.8,3.4,2.4,1.0
0.67,0.71,7,4,4,1,2,0,21,11,5,8,16,18,63,2.08,1.45,1.91,3.6,3.75,2.0
1.57,1.43,5,8,1,0,1,0,19,18,7,7,7,6,37,2.02,2.17,4.75,4.0,1.65,0.0
1.5,1.29,6,4,1,0,1,0,19,16,12,5,17,12,41,2.28,1.78,2.15,3.6,3.1,0.0
1.0,0.83,5,2,1,0,1,0,28,5,5,3,13,12,66,2.62,0.68,1.57,4.0,5.5,2.0
1.57,1.43,4,2,1,0,3,0,12,10,5,4,18,19,56,1.51,1.24,2.38,3.4,2.8,2.0
1.29,0.86,2,2,2,0,3,1,18,11,6,0,13,18,65,1.92,0.96,1.73,4.0,4.2,0.0
1.43,1.29,4,4,3,0,0,0,12,10,7,5,21,11,53,1.55,1.17,3.6,3.5,2.0,2.0
1.86,0.86,4,10,1,0,3,0,16,18,7,0,13,14,41,1.86,1.65,1.95,3.5,3.75,0.0
1.67,2.71,4,7,0,0,2,0,18,13,9,7,5,11,38,2.11,1.64,3.5,3.6,2.0,2.0
1.71,1.33,6,15,5,0,3,0,16,29,5,8,15,10,26,1.55,3.01,3.5,3.6,2.0,0.0
2.71,1.0,8,1,0,0,0,0,15,10,8,3,6,13,75,2.15,0.95,1.5,4.33,6.0,2.0
1.43,0.88,10,7,1,0,3,0,25,9,7,5,9,11,72,2.55,1.15,1.6,4.33,5.0,1.0
0.57,0.75,14,3,2,0,3,0,24,13,7,2,24,11,53,2.46,1.14,1.75,3.6,4.33,0.0
1.29,0.86,5,3,2,1,1,0,16,12,6,6,12,15,64,1.94,1.35,1.83,3.75,4.0,2.0
1.86,0.71,1,2,1,0,3,0,16,10,5,3,16,14,43,1.75,1.18,2.8,3.4,2.4,0.0
1.57,0.57,7,7,2,0,2,1,17,13,5,4,18,8,53,1.81,1.34,2.1,3.75,3.1,0.0
1.25,0.86,5,4,4,0,2,0,15,19,8,7,14,15,42,1.84,2.18,2.9,3.4,2.38,1.0
0.63,1.0,5,5,1,0,2,1,13,15,2,7,11,8,47,1.33,1.76,3.0,3.4,2.3,1.0
2.25,1.14,7,3,2,0,1,0,16,9,8,2,10,13,74,2.04,0.9,1.5,4.75,5.5,0.0
1.5,1.63,6,9,2,0,2,0,12,25,8,12,18,13,44,1.56,2.84,2.3,3.5,2.88,0.0
2.43,1.13,4,6,0,0,3,0,12,16,5,3,10,18,42,1.41,1.61,3.0,3.3,2.3,0.0
2.0,2.75,2,7,0,0,2,0,13,15,4,4,6,10,40,1.32,1.61,3.0,3.4,2.3,1.0
1.38,1.14,3,4,1,0,2,0,15,8,7,5,5,12,59,1.81,1.2,1.85,3.8,3.8,0.0
1.71,0.75,8,1,4,0,5,0,15,15,3,7,16,16,45,1.52,1.77,2.0,3.5,3.75,2.0
0.88,1.5,3,4,1,0,1,0,12,14,5,4,16,16,33,1.31,1.59,2.2,3.5,3.0,1.0
1.88,1.25,5,6,1,0,1,0,13,24,3,5,9,11,39,1.41,2.37,3.5,3.6,2.0,1.0
1.75,0.29,3,1,1,0,2,0,16,5,8,0,9,15,56,1.85,0.62,1.95,3.6,3.6,0.0
1.43,1.14,5,10,1,0,5,0,12,19,7,8,6,15,32,1.38,2.42,4.75,4.0,1.67,1.0
0.89,0.25,7,5,3,0,4,0,17,9,4,3,12,11,47,1.71,1.09,1.67,3.75,4.5,0.0
1.5,1.0,8,1,2,0,3,0,17,10,2,5,7,19,48,1.76,1.22,1.8,3.85,4.08,2.0
0.88,1.13,8,4,1,0,3,0,22,17,7,6,18,17,46,2.27,1.72,3.5,3.6,2.0,1.0
1.56,2.56,5,5,1,0,0,0,12,21,5,5,9,5,41,1.33,2.02,3.3,3.5,2.15,0.0
1.38,1.22,2,4,0,0,1,0,12,19,5,8,18,12,39,1.41,2.09,5.0,3.75,1.7,1.0
2.5,1.0,2,4,1,0,4,0,17,13,9,5,13,20,33,1.88,1.46,2.55,3.25,2.75,0.0
1.89,1.13,6,7,1,0,2,1,16,15,6,6,15,4,49,1.68,1.64,1.95,3.5,3.8,0.0
1.67,1.0,11,6,1,0,2,1,22,12,5,7,11,13,66,2.3,1.5,1.9,3.6,3.75,2.0
1.78,1.44,11,3,1,0,1,0,15,17,5,7,12,11,52,1.78,1.8,2.38,3.4,2.88,1.0
1.38,0.63,6,3,5,0,7,1,18,6,4,3,12,12,53,1.81,0.82,1.73,3.8,4.5,0.0
1.75,1.44,8,6,1,0,4,0,10,9,4,5,11,15,40,1.37,1.26,3.1,3.3,2.3,0.0
2.0,0.5,6,10,1,0,1,0,23,15,8,6,14,14,50,2.31,1.62,2.87,3.4,2.4,0.0
0.67,0.67,6,1,5,1,1,0,8,17,4,5,18,9,34,1.1,1.78,2.55,3.25,2.75,0.0
2.33,1.25,3,5,2,0,1,0,14,9,5,2,6,11,58,1.67,1.02,1.5,4.0,6.0,0.0
1.13,1.0,5,1,1,0,3,0,21,7,7,2,6,19,57,2.45,0.8,1.8,3.75,4.2,1.0
1.22,0.89,4,2,5,0,1,0,13,11,4,2,12,15,56,1.42,1.09,2.4,3.4,2.8,0.0
1.89,0.88,1,4,2,1,4,0,10,18,4,8,9,20,41,1.17,2.15,2.38,3.2,3.1,2.0
2.38,1.0,5,1,2,0,4,0,12,5,5,4,7,12,57,1.59,0.98,1.45,4.5,6.5,0.0
1.89,0.9,12,4,4,0,4,0,21,13,8,9,18,17,55,2.35,1.87,2.19,3.48,3.17,2.0
2.56,2.3,2,9,3,0,2,0,8,10,5,4,10,9,27,1.05,1.29,3.45,3.3,2.14,1.0
0.89,1.22,8,8,1,0,2,0,20,13,6,5,6,8,70,2.24,1.32,1.67,4.0,4.75,1.0
1.7,1.11,4,4,1,0,1,0,9,12,4,4,8,12,39,1.16,1.44,3.75,3.4,2.0,1.0
1.33,1.4,7,6,3,1,1,0,19,21,5,8,17,9,45,2.02,2.25,3.2,3.5,2.15,2.0
1.1,1.11,3,9,2,1,1,0,11,11,3,3,9,11,38,1.05,1.18,2.2,3.3,3.3,0.0
2.0,0.22,7,1,1,0,1,0,7,9,4,2,12,11,50,1.02,0.91,1.85,3.6,4.2,1.0
1.33,1.0,13,7,4,0,3,1,21,14,14,8,11,13,62,2.63,1.58,2.3,3.4,3.0,1.0
1.5,1.2,4,9,1,0,1,0,18,20,5,6,12,9,44,1.72,2.03,5.25,4.0,1.6,2.0
1.4,1.0,2,4,3,1,1,0,12,20,5,8,1,0,55,1.37,2.07,2.31,3.17,3.2,2.0
1.7,1.11,7,8,2,0,2,0,18,11,4,4,1,0,56,1.92,1.2,2.28,3.28,3.15,2.0
2.4,0.6,6,3,3,0,2,0,20,12,9,4,10,12,66,2.18,1.2,1.36,4.6,8.0,0.0
2.44,0.8,7,3,1,0,1,0,16,8,6,3,9,17,67,1.91,0.91,1.25,5.5,11.0,0.0
1.7,0.89,2,2,3,0,3,0,7,12,2,6,13,22,53,0.91,1.51,2.35,3.25,2.8,2.0
1.56,1.2,8,2,0,0,3,0,19,7,10,0,5,17,61,2.19,0.66,1.65,4.0,4.75,0.0
2.11,1.3,13,3,2,0,4,1,25,7,8,4,15,21,59,2.54,0.87,2.7,3.2,2.6,2.0
0.9,0.56,11,5,1,0,4,0,21,11,6,3,14,13,40,2.04,1.18,2.75,3.5,2.4,2.0
1.11,0.44,7,8,1,0,2,0,11,11,6,4,8,8,57,1.44,1.32,1.91,3.6,3.8,0.0
1.91,1.1,7,0,1,0,3,0,14,11,6,5,12,12,58,1.71,1.32,2.2,3.6,3.0,1.0
1.64,0.3,8,2,2,0,3,0,19,4,7,2,8,11,64,2.23,0.58,1.91,3.48,4.02,1.0
0.9,1.36,2,6,4,0,0,0,9,13,2,3,20,13,40,0.99,1.51,4.2,3.75,1.8,1.0
1.7,1.2,7,6,2,0,2,0,17,11,7,4,12,11,56,2.0,1.31,2.0,3.4,3.75,0.0
1.9,2.18,5,3,0,0,0,0,17,16,6,8,10,11,57,1.91,1.79,3.3,3.4,2.15,2.0
